Date,Open,High,Low,Close,Inflasi,Kurs,M2,Vix Open,Vix High,Vix Low,Vix Close,ROE,NPM,PER,Sentiment_Perang,Sentiment_Resesi,Sentiment_BBM
5/18/2020,910,940,905,940,2.343783784,14885,6365785.053,30.709999,31.08,28.35,29.299999,0.111781171,0.031677286,102.8829681,0.894541979,0.894541979,0.894541979
5/19/2020,940,975,940,975,2.324594595,14823,6370089.521,28.73,30.74,28.370001,30.530001,0.115623839,0.031840398,102.4319215,0.917323589,0.917323589,0.917323589
5/25/2020,975,985,965,975,2.305405405,14798.5,6374393.989,28.2249995,29.66,27.7750005,29.2700005,0.119466506,0.032003511,101.980875,0.941577697,0.941577697,0.941577697
5/26/2020,975,975,960,970,2.286216216,14774,6378698.457,27.719999,28.58,27.18,28.01,0.123309174,0.032166623,101.5298285,0.911628652,0.911628652,0.911628652
5/27/2020,965,995,965,995,2.267027027,14761,6383002.924,27.620001,30.530001,25.92,27.620001,0.127151842,0.032329735,101.078782,0.932124913,0.932124913,0.932124913
5/28/2020,995,1035,980,1035,2.247837838,14769,6387307.392,27.82,29.889999,27.43,28.59,0.130994509,0.032492847,100.6277354,0.92039119,0.92039119,0.92039119
6/1/2020,1035,1035,1000,1010,2.228648649,14635.5,6391611.86,15.45,16.389999,13.54,13.85,0.134837177,0.032655959,100.1766889,0.940166807,0.940166807,0.940166807
6/2/2020,1010,1030,1000,1010,2.209459459,14502,6399569.109,15.13,15.66,14.7,14.96,0.138679845,0.032819071,99.72564236,0.960578275,0.960578275,0.960578275
6/3/2020,1010,1025,995,1010,2.19027027,14245,6407526.358,48.93,54.389999,40.84,41.939999,0.142522512,0.032982184,99.27459583,0.965405059,0.965405059,0.965405059
6/4/2020,1005,1020,1005,1020,2.171081081,14165,6415483.607,44.169998,45.73,43.450001,45.240002,0.14636518,0.033145296,98.82354929,0.975125504,0.975125504,0.975125504
6/7/2020,1010,1040,1010,1040,2.151891892,14060.5,6423440.856,27.76,28.33,24.92,27.940001,0.150207848,0.033308408,98.37250276,0.953838313,0.953838313,0.953838313
6/8/2020,1040,1040,1020,1020,2.132702703,13956,6431398.105,23.030001,24.110001,20.969999,22.65,0.154050516,0.03347152,97.92145623,0.853030354,0.853030354,0.853030354
6/9/2020,1020,1020,985,990,2.113513514,13973,6439355.355,25.54,27.0550005,23.4899995,26.065,0.157893183,0.033634632,97.4704097,0.899087417,0.899087417,0.899087417
6/10/2020,990,995,975,975,2.094324324,14083,6447312.604,28.049999,30,26.01,29.48,0.161735851,0.033797744,97.01936317,0.679460824,0.679460824,0.679460824
6/11/2020,960,980,960,970,2.075135135,14014,6455269.853,27.870001,29.440001,24.559999,24.860001,0.165578519,0.033960857,96.56831663,0.801319194,0.801319194,0.801319194
6/14/2020,970,980,950,965,2.055945946,14121,6463227.102,35.9800005,36.94,29.419999,29.6300015,0.169421186,0.034123969,96.1172701,0.78397575,0.78397575,0.78397575
6/15/2020,960,970,945,965,2.036756757,14228,6471184.351,44.09,44.439999,34.279999,34.400002,0.173263854,0.034287081,95.66622357,0.95233382,0.95233382,0.95233382
6/16/2020,965,965,945,950,2.017567568,14155,6479141.6,34.279999,37.450001,31.73,33.669998,0.177106522,0.034450193,95.21517704,0.878395462,0.878395462,0.878395462
6/17/2020,950,950,930,930,1.998378378,14234,6487098.849,33.279999,35.169998,32.25,33.470001,0.180949189,0.034613305,94.76413051,0.954719508,0.954719508,0.954719508
6/18/2020,925,930,900,900,1.979189189,14186,6495056.098,33.830002,36.25,32.240002,32.939999,0.184791857,0.034776417,94.31308397,0.988575661,0.988575661,0.988575661
6/21/2020,900,900,885,890,1.96,14197.5,6503013.347,34.5250015,35.8199995,31.9400005,32.3549995,0.188634525,0.034939529,93.86203744,0.902146459,0.902146459,0.902146459
6/22/2020,885,890,865,870,1.940909091,14209,6510970.596,35.220001,35.389999,31.639999,31.77,0.192477192,0.035102642,93.41099091,0.907380927,0.907380927,0.907380927
6/23/2020,870,880,860,875,1.921818182,14265,6518927.845,31.709999,31.709999,29.26,31.370001,0.19631986,0.035265754,92.95994438,0.899499178,0.899499178,0.899499178
6/24/2020,870,875,860,875,1.902727273,14160,6526885.095,31.049999,37.119999,30.950001,33.84,0.200162528,0.035428866,92.50889785,0.845396435,0.845396435,0.845396435
6/25/2020,875,875,830,830,1.883636364,14231,6534842.344,36.59,36.93,31.59,32.220001,0.204005196,0.035591978,92.05785132,0.989562765,0.989562765,0.989562765
6/28/2020,830,830,800,800,1.864545455,14300,6542799.593,35.8199995,36.6200005,31.6850005,32.000001,0.207847863,0.03575509,91.60680478,0.826772261,0.826772261,0.826772261
6/29/2020,800,845,795,845,1.845454545,14369,6550756.842,35.049999,36.310001,31.780001,31.780001,0.211690531,0.035918202,91.15575825,0.855447841,0.855447841,0.855447841
6/30/2020,845,845,815,815,1.826363636,14302,6558714.091,32.540001,32.939999,29.559999,30.43,0.215533199,0.036081315,90.70471172,0.829142284,0.829142284,0.829142284
7/1/2020,815,825,805,805,1.807272727,14341,6566671.34,13.84,14.46,13.39,13.79,0.219375866,0.036244427,90.25366519,0.946833515,0.946833515,0.946833515
7/2/2020,805,825,805,825,1.788181818,14516,6571224.915,15.07,16.16,14.81,15.47,0.223218534,0.036407539,89.80261866,0.666570711,0.666570711,0.666570711
7/5/2020,825,830,820,820,1.769090909,14531.5,6575778.49,32.119999,32.279999,30.370001,31.440001,0.227061202,0.036570651,89.35157212,0.781356394,0.781356394,0.781356394
7/6/2020,815,825,810,825,1.75,14547,6580332.065,30.4449995,30.954999,28.8100005,30.4350005,0.230903869,0.036733763,88.90052559,0.909202409,0.909202409,0.909202409
7/7/2020,825,840,820,835,1.730909091,14456,6584885.64,28.77,29.629999,27.25,29.43,0.234746537,0.036896875,88.44947906,0.954878402,0.954878402,0.954878402
7/8/2020,835,850,830,845,1.711818182,14460,6589439.215,23.450001,24.02,22.02,22.209999,0.238589205,0.037059988,87.99843253,0.860928655,0.860928655,0.860928655
7/9/2020,845,845,825,825,1.692727273,14446,6593992.79,22.745001,23.3200005,21.595,21.754999,0.242431872,0.0372231,87.547386,0.767926431,0.767926431,0.767926431
7/12/2020,825,830,805,815,1.673636364,14466,6598546.365,22.040001,22.620001,21.17,21.299999,0.24627454,0.037386212,87.09633946,0.976210189,0.976210189,0.976210189
7/13/2020,815,825,800,825,1.654545455,14486,6603099.94,27.85,32.450001,26.870001,32.189999,0.250117208,0.037549324,86.64529293,0.888032365,0.888032365,0.888032365
7/14/2020,825,855,820,845,1.635454545,14512,6607653.515,31.139999,33.669998,29.209999,29.52,0.253959876,0.037712436,86.1942464,0.93527019,0.93527019,0.93527019
7/15/2020,845,870,835,865,1.616363636,14616,6612207.09,29.15,30.09,27.17,27.76,0.257802543,0.037875548,85.74319987,0.858419269,0.858419269,0.858419269
7/16/2020,865,875,845,870,1.597272727,14632,6616760.665,28.41,29.290001,26.98,28,0.261645211,0.038038661,85.29215334,0.964094865,0.964094865,0.964094865
7/19/2020,870,870,840,840,1.578181818,14732,6621314.24,27.6750005,28.1850005,25.665,26.2299995,0.265487879,0.038201773,84.8411068,0.996623623,0.996623623,0.996623623
7/20/2020,840,850,815,850,1.559090909,14832,6625867.815,26.940001,27.08,24.35,24.459999,0.269330546,0.038364885,84.39006027,0.949558532,0.949558532,0.949558532
7/21/2020,850,860,845,845,1.54,14813,6630421.39,24.08,25.65,23.610001,24.84,0.273173214,0.038527997,83.93901374,0.862467867,0.862467867,0.862467867
7/22/2020,845,865,840,855,1.537,14655,6634974.965,24.559999,26.26,24.129999,24.32,0.277015882,0.038691109,83.48796721,0.948051381,0.948051381,0.948051381
7/23/2020,855,855,820,840,1.534,14669,6639528.54,23.969999,26.950001,23.6,26.08,0.280858549,0.038854221,83.03692068,0.869131935,0.869131935,0.869131935
7/26/2020,840,845,820,830,1.531,14637,6644082.115,25.2849995,26.945001,24.0749995,25.41,0.284701217,0.039017333,82.58587415,0.855524337,0.855524337,0.855524337
7/27/2020,830,845,825,825,1.528,14605,6648635.69,26.6,26.940001,24.549999,24.74,0.288543885,0.039180446,82.13482761,0.869553077,0.869553077,0.869553077
7/28/2020,825,850,825,835,1.525,14543,6653189.265,24.860001,25.85,24.049999,25.440001,0.292386552,0.039343558,81.68378108,0.932837212,0.932837212,0.932837212
7/29/2020,835,860,830,835,1.522,14570,6657742.84,25.16,25.42,23.73,24.1,0.29622922,0.03950667,81.23273455,0.827471986,0.827471986,0.827471986
8/2/2020,835,835,810,815,1.519,14641.5,6662296.415,32.073334,32.70666633,29.99666633,30.516666,0.300071888,0.039669782,80.78168802,0.812919486,0.812919486,0.812919486
8/3/2020,815,855,815,855,1.516,14713,6666849.99,38.986668,39.99333267,36.26333267,36.933332,0.303914556,0.039832894,80.33064149,0.862814277,0.862814277,0.862814277
8/4/2020,855,865,845,860,1.513,14697,6671403.565,45.900002,47.279999,42.529999,43.349998,0.307757223,0.039996006,79.87959495,0.739668503,0.739668503,0.739668503
8/5/2020,860,875,855,870,1.51,14623,6675957.14,30.139999,30.389999,27.889999,27.98,0.311599891,0.040159119,79.42854842,0.786181474,0.786181474,0.786181474
8/6/2020,870,870,835,840,1.507,14587,6680510.715,25.559999,25.98,24.65,25.809999,0.315442559,0.040322231,78.97750189,0.962502384,0.962502384,0.962502384
8/9/2020,840,850,830,845,1.504,14668.5,6685064.29,30.610001,35.93,30.52,31.459999,0.319285226,0.040485343,78.52645536,0.768357433,0.768357433,0.768357433
8/10/2020,845,890,845,885,1.501,14750,6689617.865,27.65,27.99,24.879999,26.360001,0.323127894,0.040648455,78.07540883,0.96103394,0.96103394,0.96103394
8/11/2020,885,885,835,850,1.498,14728,6694171.44,24.65,25.12,22.6999995,23.5200005,0.326970562,0.040811567,77.62436229,0.939260828,0.939260828,0.939260828
8/12/2020,845,850,820,840,1.495,14777,6698725.015,21.65,22.25,20.52,20.68,0.330813229,0.040974679,77.17331576,0.992424667,0.992424667,0.992424667
8/13/2020,840,845,820,825,1.492,14877,6703278.59,22.200001,22.92,21.450001,22.129999,0.334655897,0.041137792,76.72226923,0.961270046,0.961270046,0.961270046
8/17/2020,825,840,825,840,1.489,14892,6707832.165,22.52,22.82,21.34,21.35,0.338498565,0.041300904,76.2712227,0.860131931,0.860131931,0.860131931
8/18/2020,840,855,835,850,1.486,14907,6712385.74,21.690001,22.549999,21.18,21.51,0.342341232,0.041464016,75.82017617,0.970522538,0.970522538,0.970522538
8/23/2020,850,860,845,850,1.483,14850.5,6716939.315,22.280001,22.8649995,21.215,21.9400005,0.3461839,0.041627128,75.36912964,0.810123712,0.810123712,0.810123712
8/24/2020,850,855,845,850,1.48,14794,6721492.89,22.870001,23.18,21.25,22.370001,0.350026568,0.04179024,74.9180831,0.799375832,0.799375832,0.799375832
8/25/2020,850,865,845,855,1.477,14632,6726046.465,22.16,23.43,21.530001,22.030001,0.353869236,0.041953352,74.46703657,0.854801011,0.854801011,0.854801011
8/26/2020,855,860,840,840,1.474,14636,6730600.04,22.139999,23.27,20.92,23.27,0.357711903,0.042116465,74.01599004,0.850552559,0.850552559,0.850552559
8/27/2020,840,840,820,825,1.471,14714,6735153.615,23.42,27.09,21.440001,24.469999,0.361554571,0.042279577,73.56494351,0.790666103,0.790666103,0.790666103
8/30/2020,825,880,820,880,1.468,14634,6739707.19,23.665,26.795,21.6050005,25.4399995,0.365397239,0.042442689,73.11389698,0.864700937,0.864700937,0.864700937
8/31/2020,870,870,850,855,1.465,14554,6744260.765,23.91,26.5,21.77,26.41,0.369239906,0.042605801,72.66285044,0.825687361,0.825687361,0.825687361
9/1/2020,855,870,850,865,1.462,14615,6748814.34,12.95,13.24,12.53,12.54,0.373082574,0.042768913,72.21180391,0.970047915,0.970047915,0.970047915
9/2/2020,865,865,855,855,1.459,14804,6750329.46,27.4449995,37.6799995,27.2349995,33.4999995,0.376925242,0.042932025,71.76075738,0.936475122,0.936475122,0.936475122
9/3/2020,840,850,835,850,1.456,14818,6751844.58,41.939999,62.119999,41.939999,54.459999,0.380767909,0.043095137,71.30971085,0.951373434,0.951373434,0.951373434
9/6/2020,850,860,845,850,1.453,14786,6753359.7,25.93,27.700001,25.709999,27.57,0.384610577,0.04325825,70.85866432,0.88002191,0.88002191,0.88002191
9/7/2020,850,865,840,850,1.45,14754,6754874.82,28.18,31.48,26.110001,29.26,0.388453245,0.043421362,70.40761778,0.970052385,0.970052385,0.970052385
9/8/2020,845,850,835,835,1.447,14798,6756389.94,29.93,31.6300005,27.115001,29.0349995,0.392295912,0.043584474,69.95657125,0.967537415,0.967537415,0.967537415
9/9/2020,830,830,815,815,1.444,14853,6757905.06,31.68,31.780001,28.120001,28.809999,0.39613858,0.043747586,69.50552472,0.929151163,0.929151163,0.929151163
9/10/2020,815,845,805,845,1.441,14871,6759420.18,26.200001,26.219999,24.030001,25,0.399981248,0.043910698,69.05447819,0.899187005,0.899187005,0.899187005
9/13/2020,845,865,845,865,1.438,14922.5,6760935.3,26.030001,26.505,24.705,25.425,0.403823916,0.04407381,68.60343166,0.98815316,0.98815316,0.98815316
9/14/2020,865,865,855,860,1.435,14974,6762450.42,25.860001,26.790001,25.379999,25.85,0.407666583,0.044236923,68.15238512,0.96075964,0.96075964,0.96075964
9/15/2020,860,860,840,840,1.432,14870,6763965.54,25.92,26,24.92,25.59,0.411509251,0.044400035,67.70133859,0.874535596,0.874535596,0.874535596
9/16/2020,840,840,825,825,1.429,14844,6765480.66,25.309999,26.59,24.84,26.040001,0.415351919,0.044563147,67.25029206,0.951369047,0.951369047,0.951369047
9/17/2020,825,875,825,875,1.426,14878,6766995.78,28.219999,28.92,26.26,26.459999,0.419194586,0.044726259,66.79924553,0.875057667,0.875057667,0.875057667
9/20/2020,875,880,825,825,1.423,14800.5,6768510.9,28.13,30.05,26.8249995,27.12,0.423037254,0.044889371,66.348199,0.86840682,0.86840682,0.86840682
9/21/2020,825,840,825,825,1.42,14723,6770026.02,28.040001,31.18,27.389999,27.780001,0.426879922,0.045052483,65.89715247,0.982799089,0.982799089,0.982799089
9/22/2020,825,855,825,840,1.420909091,14782,6771541.14,28.610001,28.780001,26.48,26.860001,0.430722589,0.045215596,65.44610593,0.749555743,0.749555743,0.749555743
9/23/2020,830,835,805,805,1.421818182,14835,6773056.26,27.02,29.73,25.190001,28.58,0.434565257,0.045378708,64.9950594,0.87771157,0.87771157,0.87771157
9/24/2020,810,825,805,815,1.422727273,14949,6774571.38,29.540001,30.49,27.940001,28.51,0.438407925,0.04554182,64.54401287,0.93130821,0.93130821,0.93130821
9/27/2020,815,820,800,815,1.423636364,14954,6776086.5,28.3450005,28.8400005,26.4200005,27.3500005,0.442250592,0.045704932,64.09296634,0.850550383,0.850550383,0.850550383
9/28/2020,815,835,815,830,1.424545455,14959,6777601.62,27.15,27.190001,24.9,26.190001,0.44609326,0.045868044,63.64191981,0.974883723,0.974883723,0.974883723
9/29/2020,825,870,825,850,1.425454545,14920,6779116.74,26.809999,27.43,25.98,26.27,0.449935928,0.046031156,63.19087327,0.818656981,0.818656981,0.818656981
9/30/2020,845,855,835,850,1.426363636,14918,6780631.86,26.690001,27.120001,25.059999,26.370001,0.453778596,0.046194269,62.73982674,0.967371464,0.967371464,0.967371464
10/1/2020,850,865,845,850,1.427272727,14876,6782146.98,12.42,12.87,12.09,12.56,0.457621263,0.046357381,62.28878021,0.942548931,0.942548931,0.942548931
10/4/2020,850,865,850,865,1.428181818,14871.5,6784316.484,17.19,18.25,16.74666633,17.56333333,0.461463931,0.046520493,61.83773368,0.945188299,0.945188299,0.945188299
10/5/2020,865,880,865,875,1.429090909,14867,6786485.989,21.96,23.63,21.40333267,22.56666667,0.465306599,0.046683605,61.38668715,0.92943095,0.92943095,0.92943095
10/6/2020,870,950,865,900,1.43,14712,6788655.493,26.73,29.01,26.059999,27.57,0.469149266,0.046846717,60.93564061,0.985547698,0.985547698,0.985547698
10/7/2020,900,900,885,885,1.430909091,14784,6790824.998,30.860001,30.91,27.129999,27.290001,0.472991934,0.047009829,60.48459408,0.837132001,0.837132001,0.837132001
10/8/2020,885,900,880,895,1.431818182,14750,6792994.502,22.879999,23.52,21.459999,22.129999,0.476834602,0.047172941,60.03354755,0.827185202,0.827185202,0.827185202
10/11/2020,895,925,895,910,1.432727273,14748,6795164.007,25.360001,26.77,24.35,24.799999,0.480677269,0.047336054,59.58250102,0.92206955,0.92206955,0.92206955
10/12/2020,910,910,885,910,1.433636364,14746,6797333.511,22.120001,23.459999,21.530001,22.52,0.484519937,0.047499166,59.13145449,0.994717109,0.994717109,0.994717109
10/13/2020,905,930,905,920,1.434545455,14793,6799503.016,25.67,26.93,25.16,26.07,0.488362605,0.047662278,58.68040796,0.913708174,0.913708174,0.913708174
10/14/2020,920,925,905,920,1.435454545,14780,6801672.52,25.719999,27.23,25.530001,26.4,0.492205272,0.04782539,58.22936142,0.845751798,0.845751798,0.845751798
10/15/2020,915,915,900,910,1.436363636,14760,6803842.024,27.1,29.059999,26.82,26.969999,0.49604794,0.047988502,57.77831489,0.833952248,0.833952248,0.833952248
10/18/2020,910,925,905,910,1.437272727,14750.5,6806011.529,27.2300005,29.375,26.9300005,28.0749995,0.499890608,0.048151614,57.32726836,0.884571731,0.884571731,0.884571731
10/19/2020,910,925,905,910,1.438181818,14741,6808181.033,27.360001,29.690001,27.040001,29.18,0.503733276,0.048314727,56.87622183,0.830940115,0.830940115,0.830940115
10/20/2020,910,915,895,895,1.439090909,14729,6810350.538,28.809999,29.6,28.290001,29.35,0.507575943,0.048477839,56.4251753,0.757262266,0.757262266,0.757262266
10/21/2020,895,905,890,895,1.44,14658,6812520.042,29.120001,30.549999,28.370001,28.65,0.511418611,0.048640951,55.97412876,0.871232915,0.871232915,0.871232915
10/22/2020,890,905,890,905,1.446153846,14697,6814689.547,30.1,30.120001,27.68,28.110001,0.515261279,0.048804063,55.52308223,0.896195829,0.896195829,0.896195829
10/25/2020,905,915,895,910,1.452307692,14697,6816859.051,29.7399995,31.9000005,28.4499995,30.285,0.519103946,0.048967175,55.0720357,0.978863835,0.978863835,0.978863835
10/26/2020,905,910,890,890,1.458461538,14697,6819028.556,29.379999,33.68,29.219999,32.459999,0.522946614,0.049130287,54.62098917,0.91326943,0.91326943,0.91326943
11/1/2020,880,905,880,890,1.464615385,14707.5,6821198.06,22.1449995,24.475,21.7999995,23.8199995,0.526789282,0.0492934,54.16994264,0.906657898,0.906657898,0.906657898
11/2/2020,890,900,880,880,1.470769231,14718,6825049.935,14.91,15.27,14.38,15.18,0.530631949,0.049456512,53.7188961,0.832850707,0.832850707,0.832850707
11/3/2020,885,895,870,875,1.476923077,14609,6828901.809,52.240002,55.82,49.98,53.900002,0.534474617,0.049619624,53.26784957,0.921667188,0.921667188,0.921667188
11/4/2020,875,890,870,890,1.483076923,14557,6832753.684,40.3500005,43.6399995,38.4749995,40.735001,0.538317285,0.049782736,52.81680304,0.943372118,0.943372118,0.943372118
11/5/2020,890,925,890,920,1.489230769,14439,6836605.558,28.459999,31.459999,26.969999,27.57,0.542159952,0.049945848,52.36575651,0.765318051,0.765318051,0.765318051
11/8/2020,920,920,905,910,1.495384615,14305.5,6840457.433,21.85,24.93,20.280001,24.030001,0.54600262,0.05010896,51.91470998,0.821683109,0.821683109,0.821683109
11/9/2020,910,925,905,905,1.501538462,14172,6844309.307,28.629999,29.73,26.51,26.870001,0.549845288,0.050272073,51.46366345,0.891650331,0.891650331,0.891650331
11/10/2020,905,915,900,910,1.507692308,14015,6848161.182,26.8199995,27.4250005,24.54,25.160001,0.553687956,0.050435185,51.01261691,0.845299608,0.845299608,0.845299608
11/11/2020,905,910,895,900,1.513846154,14076,6852013.056,25.01,25.120001,22.57,23.450001,0.557530623,0.050598297,50.56157038,0.892097616,0.892097616,0.892097616
11/12/2020,895,900,880,885,1.52,14187,6855864.931,22.49,25.139999,22.48,23.309999,0.561373291,0.050761409,50.11052385,0.918854499,0.918854499,0.918854499
11/15/2020,880,895,880,885,1.526153846,14163,6859716.805,23.075,24.6099995,22.455,22.88,0.565215959,0.050924521,49.65947732,0.896867263,0.896867263,0.896867263
11/16/2020,885,885,850,850,1.532307692,14139,6863568.68,23.66,24.08,22.43,22.450001,0.569058626,0.051087633,49.20843079,0.957303178,0.957303178,0.957303178
11/17/2020,845,850,815,830,1.538461538,14073,6867420.555,22.84,24.09,22.34,22.709999,0.572901294,0.051250745,48.75738425,0.964932394,0.964932394,0.964932394
11/18/2020,825,835,820,825,1.544615385,14118,6871272.429,22.860001,23.92,21.66,23.84,0.576743962,0.051413858,48.30633772,0.940819168,0.940819168,0.940819168
11/19/2020,820,840,820,835,1.550769231,14167,6875124.304,23.620001,24.52,22.559999,23.110001,0.580586629,0.05157697,47.85529119,0.965693045,0.965693045,0.965693045
11/22/2020,835,850,835,845,1.556923077,14165.5,6878976.178,23.6400005,24.2399995,22.505,22.8850005,0.584429297,0.051740082,47.40424466,0.7366629,0.7366629,0.7366629
11/23/2020,845,850,815,820,1.563076923,14164,6882828.053,23.66,23.959999,22.450001,22.66,0.588271965,0.051903194,46.95319813,0.932689083,0.932689083,0.932689083
11/24/2020,820,820,795,805,1.569230769,14196,6886679.927,22.040001,22.48,20.799999,21.639999,0.592114633,0.052066306,46.50215159,0.831720436,0.831720436,0.831720436
11/25/2020,805,830,800,825,1.575384615,14169,6890531.802,21.65,22.5,21.129999,21.25,0.5959573,0.052229418,46.05110506,0.96728394,0.96728394,0.96728394
11/26/2020,820,835,815,820,1.581538462,14130,6894383.676,21.97999967,22.62999967,20.91333267,21.02333333,0.599799968,0.052392531,45.60005853,0.898324192,0.898324192,0.898324192
11/29/2020,820,830,800,830,1.587692308,14129,6898235.551,22.30999933,22.75999933,20.69666633,20.79666667,0.603642636,0.052555643,45.149012,0.932279313,0.932279313,0.932279313
11/30/2020,825,830,800,810,1.593846154,14128,6902087.425,22.639999,22.889999,20.48,20.57,0.607485303,0.052718755,44.69796547,0.790713149,0.790713149,0.790713149
12/1/2020,810,825,800,815,1.6,14178,6905939.3,18.7499995,18.8849995,17.105,17.155,0.611327971,0.052881867,44.24691893,0.916514039,0.916514039,0.916514039
12/2/2020,815,825,810,810,1.606153846,14164,6903679.008,14.86,14.88,13.73,13.74,0.615170639,0.053044979,43.7958724,0.945885936,0.945885936,0.945885936
12/3/2020,810,815,790,790,1.612307692,14177,6901418.716,61.459999,76.830002,59.91,75.470001,0.619013306,0.053208091,43.34482587,0.901844335,0.901844335,0.901844335
12/6/2020,790,820,775,800,1.618461538,14156,6899158.424,37.68,44.16,34.970001,36.09,0.622855974,0.053371204,42.89377934,0.95238235,0.95238235,0.95238235
12/7/2020,800,810,795,800,1.624615385,14135,6896898.132,33.67,37.99,31.36000033,32.41666667,0.626698642,0.053534316,42.44273281,0.895604348,0.895604348,0.895604348
12/9/2020,800,810,790,795,1.630769231,14132.5,6894637.84,29.66,31.82,27.74999967,28.74333333,0.630541309,0.053697428,41.99168628,0.894760668,0.894760668,0.894760668
12/10/2020,795,795,780,785,1.636923077,14130,6892377.548,25.65,25.65,24.139999,25.07,0.634383977,0.05386054,41.54063974,0.857375491,0.857375491,0.857375491
12/13/2020,780,830,780,825,1.643076923,14144,6890117.256,24.16,25.235,23.045,24.8949995,0.638226645,0.054023652,41.08959321,0.954413903,0.954413903,0.954413903
12/14/2020,825,825,785,795,1.649230769,14158,6887856.964,22.67,24.82,21.950001,24.719999,0.642069313,0.054186764,40.63854668,0.965938199,0.965938199,0.965938199
12/15/2020,795,805,775,775,1.655384615,14171,6885596.672,24,24.07,22.73,22.889999,0.64591198,0.054349877,40.18750015,0.851071918,0.851071918,0.851071918
12/16/2020,775,785,765,765,1.661538462,14151,6883336.379,22.51,23.67,22.290001,22.5,0.649754648,0.054512989,39.73645362,0.855259109,0.855259109,0.855259109
12/17/2020,765,785,760,775,1.667692308,14152,6881076.087,21.98,22.27,21.52,21.93,0.653597316,0.054676101,39.28540708,0.984086931,0.984086931,0.984086931
12/20/2020,775,805,770,795,1.673846154,14166,6878815.795,23.115,26.8649995,22.875,23.545,0.657439983,0.054839213,38.83436055,0.989040768,0.989040768,0.989040768
12/21/2020,795,795,770,775,1.68,14180,6876555.503,24.25,31.459999,24.23,25.16,0.661282651,0.055002325,38.38331402,0.968695569,0.968695569,0.968695569
12/22/2020,775,775,755,755,1.673157895,14218,6874295.211,25.24,25.559999,23.530001,24.23,0.665125319,0.055165437,37.93226749,0.943799341,0.943799341,0.943799341
12/27/2020,755,775,750,765,1.666315789,14201,6872034.919,23.6750005,23.84,22.3400005,22.9650005,0.668967986,0.055328549,37.48122096,0.918086088,0.918086088,0.918086088
12/28/2020,765,780,755,775,1.659473684,14184,6869774.627,22.110001,22.120001,21.15,21.700001,0.672810654,0.055491662,37.03017442,0.996037304,0.996037304,0.996037304
12/29/2020,775,795,765,785,1.652631579,14169,6867514.335,21.610001,23.719999,20.99,23.08,0.676653322,0.055654774,36.57912789,0.965694237,0.965694237,0.965694237
1/3/2021,785,810,780,805,1.645789474,14036,6865254.043,25.200001,25.389999,23.17,23.35,0.680495989,0.055817886,36.12808136,0.991068304,0.991068304,0.991068304
1/4/2021,805,820,790,810,1.638947368,13903,6862993.751,18.6,18.639999,17.290001,17.33,0.684338657,0.055980998,35.67703483,0.896055984,0.896055984,0.896055984
1/5/2021,810,815,785,795,1.632105263,13945,6860733.459,17.92,18.585,16.4850005,17.615,0.688181325,0.05614411,35.2259883,0.978446221,0.978446221,0.978446221
1/6/2021,795,810,790,805,1.625263158,13926,6858473.167,17.24,18.530001,15.68,17.9,0.692023993,0.056307222,34.77494177,0.90627389,0.90627389,0.90627389
1/7/2021,805,810,790,800,1.618421053,13938,6856212.875,15.62,16.01,15.31,15.48,0.69586666,0.056470335,34.32389523,0.823240638,0.823240638,0.823240638
1/10/2021,800,815,790,810,1.611578947,14046.5,6853952.583,24.780001,24.889999,20.85,21.1,0.699709328,0.056633447,33.8728487,0.927717161,0.927717161,0.927717161
1/11/2021,810,820,800,810,1.604736842,14155,6851692.291,16.85,17.700001,16.32,16.41,0.703551996,0.056796559,33.42180217,0.785742831,0.785742831,0.785742831
1/12/2021,810,815,800,800,1.597894737,14231,6849431.999,24.92,32.610001,22.379999,31.120001,0.707394663,0.056959671,32.97075564,0.926104963,0.926104963,0.926104963
1/13/2021,800,805,790,800,1.591052632,14109,6847171.707,23.07,24.18,21.92,22.209999,0.711237331,0.057122783,32.51970911,0.989983141,0.989983141,0.989983141
1/14/2021,795,800,790,800,1.584210526,14119,6844911.415,22.219999,23.469999,21.66,23.25,0.715079999,0.057285895,32.06866257,0.880173159,0.880173159,0.880173159
1/17/2021,800,805,785,795,1.577368421,14099.5,6842651.123,22.48999967,23.499999,21.95000033,23.24666667,0.718922666,0.057449008,31.61761604,0.98004179,0.98004179,0.98004179
1/18/2021,795,795,775,785,1.570526316,14080,6840390.831,22.76000033,23.529999,22.24000067,23.24333333,0.722765334,0.05761212,31.16656951,0.877292478,0.877292478,0.877292478
1/19/2021,780,795,780,790,1.563684211,14086,6838130.538,23.030001,23.559999,22.530001,23.24,0.726608002,0.057775232,30.71552298,0.979983091,0.979983091,0.979983091
1/20/2021,790,795,770,780,1.556842105,14065,6835870.246,22.82,22.860001,21.370001,21.58,0.730450669,0.057938344,30.26447645,0.884188855,0.884188855,0.884188855
1/21/2021,780,780,765,780,1.55,14039,6833609.954,21.34,22.219999,21.09,21.32,0.734293337,0.058101456,29.81342991,0.843120611,0.843120611,0.843120611
1/24/2021,780,785,765,770,1.5415,14060.5,6831349.662,21.8249995,24.424999,21.6450005,22.2550005,0.738136005,0.058264568,29.36238338,0.991281235,0.991281235,0.991281235
